,delta_H,alpha,F,ASI_raw,ASI,soberania,CSI_V3,cohort
user_0226,0.6904932472717025,0.2951279590977606,0.5899890610943535,0.3454027816381717,0.130808,False,45.32679402720839,Intermediate
user_0227,0.6103484165784456,0.40576940577204945,0.19455540680254788,1.2729572432818343,0.482084,False,42.06476900933296,Intermediate
user_0228,0.4801703220918906,0.4515630048969815,0.4977043745146765,0.43565450618672774,0.164988,False,46.85566540784204,Intermediate
user_0229,0.6153955592469398,0.11545957125361249,0.6083188003126994,0.11680274781168133,0.044235,False,19.298914445130475,Intermediate
user_0230,0.6552381363437205,0.3897812678003543,0.23434189716078455,1.0898586833576942,0.412742,False,37.1731755231677,Intermediate
user_0231,0.6630489581508555,0.38434727519320033,0.5908326526918424,0.43132528174248996,0.163348,False,37.86491238470619,Intermediate
user_0232,0.47026150026317687,0.35498488745977563,0.49426226170292625,0.3377472622984211,0.127909,False,27.616234272070564,Intermediate
user_0233,0.30639282424269937,0.3368127606794539,0.42217493669410444,0.24444135360960997,0.092573,False,39.029352691553434,Intermediate
user_0234,0.14822231777118863,0.45631519500614287,0.4023152225325526,0.16811716795665063,0.063668,False,35.817665309699514,Intermediate
user_0235,0.6627369767082866,0.22490673766940855,0.266937432481017,0.5583855736491636,0.211467,False,35.996043113183894,Intermediate
user_0236,0.4948752666384451,0.5973318346796155,0.16397245810482314,1.8027707480590076,0.682731,False,23.264219116886803,Intermediate
user_0237,0.38067740282605694,0.5947729922914283,0.5619083766965767,0.4029422720260414,0.152599,False,34.66945137882071,Intermediate
user_0238,0.5322252729001709,0.5399598185627352,0.2472660680211179,1.1622308879240748,0.440151,False,46.591506227866645,Intermediate
user_0239,0.54242191182565,0.14774532726493053,0.31196981037772237,0.25688480170987965,0.097285,False,33.75963968392159,Intermediate
user_0240,0.5358779493083695,0.2983237299897995,0.75308701638327,0.2122797302026477,0.080393,False,36.54994324768581,Intermediate
user_0241,0.41762673226935737,0.5099013624955911,0.4489655300761071,0.4743091073442286,0.179626,False,53.83073482138416,Intermediate
user_0242,0.5920958491349052,0.47319237906526657,0.46496850352406666,0.6025682199188211,0.2282,False,50.384234232976006,Intermediate
user_0243,0.331001303498539,0.5753946540993772,0.35915606435452174,0.5302886389382694,0.200827,False,52.433205664661536,Intermediate
user_0244,0.43176507617201626,0.34410232062298324,0.5932330953205466,0.25044348645867626,0.094846,False,21.796355826045676,Intermediate
user_0245,0.3493496422242557,0.4083739217221904,0.23226165642297342,0.6142438043563876,0.232621,False,41.26890435863793,Intermediate
user_0246,0.6006192122219899,0.4153539913116645,0.5176199485517239,0.48195512509298616,0.182522,False,27.042827485622215,Intermediate
user_0247,0.3856683135306662,0.27457631155798495,0.23246319798310572,0.4555361189762811,0.172517,False,33.55277150617078,Intermediate
user_0248,0.27150569674924585,0.4081093738321471,0.7035436085838357,0.15749417454766332,0.059645,False,43.47100620001477,Intermediate
user_0249,0.5443652974936523,0.39009769474374,0.4830901331449119,0.4395776959225618,0.166473,False,39.840936358852844,Intermediate
user_0250,0.5440425531842751,0.2601086421997777,0.26195586571157287,0.5402061504645681,0.204582,False,37.20636332977486,Intermediate
user_0251,0.34060052216284464,0.5731519871205059,0.40314679119012475,0.48423023662329523,0.183384,False,48.320143712966676,Intermediate
user_0252,0.6341659504960727,0.3728963025915808,0.5190151239081834,0.4556286074840764,0.172552,False,43.57355065803193,Intermediate
user_0253,0.4968600500698377,0.28751538782070035,0.3350430927216927,0.42637772003587016,0.161474,False,48.55762383055011,Intermediate
user_0254,0.42418978665195023,0.4858242831410157,0.34656178435264273,0.5946463468292466,0.2252,False,52.54956087706408,Intermediate
user_0255,0.18971005087846893,0.34747370115061027,0.5947616805756596,0.11083305410733603,0.041974,False,44.63094887047015,Intermediate
user_0256,0.5887448183768792,0.4229428072869109,0.39591407347389085,0.6289379512960426,0.238186,False,33.23423492140971,Intermediate
user_0257,0.5324935113992202,0.5181341114915622,0.5920993118328776,0.4659742831819601,0.17647,False,26.660020579959898,Intermediate
user_0258,0.5402784466406307,0.1575508323921421,0.44658817267436923,0.19060361245579002,0.072184,False,28.75295155290037,Intermediate
user_0259,0.17302494834821705,0.1828946327036789,0.514941952833498,0.0614541778982852,0.023273,False,33.27868270175355,Intermediate
user_0260,0.5248716742121049,0.4055973189029068,0.5894537675855711,0.3611590179506401,0.136775,False,45.64327973573242,Intermediate
user_0261,0.6262360291985801,0.07745483902844148,0.6413721940293019,0.07562693126850834,0.028641,False,20.445568228155818,Intermediate
user_0262,0.5443146917689671,0.23582054591691806,0.2535725667363653,0.5062084965090523,0.191707,False,48.31413310279935,Intermediate
user_0263,0.5404653707907128,0.28784328709133955,0.5170303062731234,0.300890154793476,0.113951,False,46.292857536910404,Intermediate
user_0264,0.4902188084028333,0.16777798203567232,0.6911167735755637,0.11900727282922273,0.045069,False,36.978999510957294,Intermediate
user_0265,0.4966288497019217,0.4884983656948521,0.5496335930151378,0.44138929010043504,0.167159,False,33.388005763514116,Intermediate
user_0266,0.5965967690271946,0.44304895102931746,0.4294470460328521,0.615492818373603,0.233094,False,23.057093877462624,Intermediate
user_0267,0.5354105053943293,0.6142985563646247,0.6007485850028138,0.5474867669054103,0.20734,False,29.429256732946065,Intermediate
user_0268,0.4161522618505062,0.23616441415129777,0.7318840788176715,0.13428404574182037,0.050855,False,22.946610640806806,Intermediate
user_0269,0.39308902791478867,0.3536272029849489,0.505083279893098,0.2752159475463143,0.104228,False,48.479842549633155,Intermediate
user_0270,0.3358737768461352,0.19536549722287028,0.5278588644293878,0.12431002269631558,0.047078,False,37.336163070092624,Intermediate
user_0271,0.36844622300733093,0.3097948990306827,0.4847048574810543,0.23548920274489715,0.089183,False,27.884324077420754,Intermediate
user_0272,0.4449489324606515,0.6467730958693941,0.20788424974268147,1.3843328626751283,0.524263,False,19.65121654675477,Intermediate
user_0273,0.5983023458019086,0.5018111001712345,0.526417292519765,0.5703360483178151,0.215993,False,37.86115487221871,Intermediate
user_0274,0.3262490014088052,0.21341424771309556,0.24387548296645808,0.28549891262495214,0.108122,False,46.0751354624127,Intermediate
user_0275,0.3777037892222203,0.11815394685698943,0.5140444979496839,0.0868158177306549,0.032878,False,46.59377628254687,Intermediate
user_0276,0.4576619535342407,0.11419117401704564,0.19204747087701876,0.2721251966420106,0.103057,False,26.719343351209712,Intermediate
user_0277,0.3649045137982618,0.5005692359823929,0.24310092039931036,0.7513750806804457,0.284555,False,54.82223242137632,Intermediate
user_0278,0.37318452504406335,0.2827060281543327,0.3705728717543241,0.2846984301479354,0.107819,False,39.47607698525523,Intermediate
user_0279,0.4249212991257723,0.7673554686769585,0.3435320686858558,0.9491564612550075,0.359457,False,30.952253321468774,Intermediate
user_0280,0.38012379072976227,0.4188893335339091,0.5691138175343582,0.2797855129383857,0.105958,False,33.14107889457331,Intermediate
user_0281,0.6589694420238472,0.28907245103141815,0.4358041548491279,0.43709980650961366,0.165535,False,23.479726572563955,Intermediate
user_0282,0.342380807382035,0.21353138866502566,0.2935339433375663,0.2490650601469372,0.094324,False,36.76081054047063,Intermediate
user_0283,0.47283562820986696,0.5442755882385368,0.3206461842480769,0.8026070551488464,0.303957,False,46.118635761062464,Intermediate
user_0284,0.20382377297789905,0.08870828406693523,0.43856680830890443,0.04122714444040357,0.015613,False,33.73876350967339,Intermediate
user_0285,0.5028139389170989,0.6540055199743479,0.40258068887973325,0.8168377188853827,0.309346,False,50.206695670613186,Intermediate
user_0286,0.638697524796967,0.15733577310711236,0.47261251418781686,0.21262655098801514,0.080524,False,36.16308560872342,Intermediate
user_0287,0.18855647705816242,0.48824253186846023,0.52539400108761,0.17522334013806742,0.066359,False,51.4219536783897,Intermediate
user_0288,0.4795311291917173,0.30469326817944825,0.5941060555155055,0.24593236441669675,0.093137,False,44.31533553979979,Intermediate
user_0289,0.6220991867805701,0.36124268928515335,0.4915309727051373,0.45720167337152073,0.173148,False,20.980349257216965,Intermediate
user_0290,0.5899407512037215,0.6049560300016333,0.40120627505010564,0.8895379683177034,0.336879,False,21.412628729451455,Intermediate
user_0291,0.2773626701076989,0.23003642190231086,0.33072425193334937,0.19292058513357635,0.073061,False,47.80383042699561,Intermediate
user_0292,0.41597397102603195,0.2939462435798609,0.6868043424600899,0.1780332165229507,0.067423,False,31.845653648448426,Intermediate
user_0293,0.46152200426832307,0.21253708580565836,0.43724112509595847,0.22433969769163115,0.08496,False,25.812822655748437,Intermediate
user_0294,0.5386432065117508,0.49231296703009486,0.47980713375079587,0.5526825603767178,0.209307,False,50.151537315781205,Intermediate
user_0295,0.5238239652787978,0.3182089069038885,0.6949960442409737,0.23983654695972972,0.090829,False,54.39903998418802,Intermediate
user_0296,0.6264446112757664,0.6446125658304646,0.4081722205799253,0.9893227609938924,0.374668,False,48.11493646868545,Intermediate
user_0297,0.6423212738078676,0.321658080570468,0.5314688111482246,0.38874873503159263,0.147224,False,45.1046624949537,Intermediate
user_0298,0.5782542028956331,0.4859673504632649,0.29890233462960303,0.9401487720852575,0.356045,False,19.03450815195621,Intermediate
user_0299,0.45029236060324057,0.21748599827550702,0.4285403783732032,0.2285252184015762,0.086545,False,22.815061344376165,Intermediate
user_0300,0.7195474471665103,0.43085955356950534,0.5156550538012291,0.6012234139331165,0.22769,False,43.15397650672256,Intermediate
user_0301,0.6405822344358304,0.4402501663105564,0.3569435284484199,0.7900869823073845,0.299215,False,33.74432215111857,Intermediate
user_0302,0.5412739506140309,0.37174782856427885,0.6540937388487212,0.3076277968251769,0.116502,False,19.701111675506837,Intermediate
user_0303,0.5500856533809904,0.3303099148792222,0.4246276686759262,0.42790133273964265,0.162051,False,45.67130799515393,Intermediate
user_0304,0.42185695414808855,0.39425049855662503,0.5952504208142033,0.2794073026693015,0.105815,False,34.0755427345885,Intermediate
user_0305,0.6044334445094323,0.23112647132714645,0.34613807313613376,0.4035978126180716,0.152847,False,42.71770102729197,Intermediate
user_0306,0.722038436823648,0.44881422004178106,0.6108567306332046,0.530502655716465,0.200908,False,35.860086826014665,Intermediate
user_0307,0.37130831825945504,0.43468968166439537,0.6261995855749629,0.25775151945421193,0.097614,False,19.95391771815259,Intermediate
user_0308,0.38089297587960025,0.0933543119584479,0.15694238577522848,0.22656723049929695,0.085804,False,41.89328445035486,Intermediate
user_0309,0.5693800141659626,0.4230779837231812,0.5961553677752868,0.4040761207343738,0.153028,False,47.37109541959009,Intermediate
user_0310,0.3727524250402883,0.4561304460546711,0.27257433721576213,0.6237701305203985,0.236229,False,24.615164399183243,Intermediate
user_0311,0.48501264075452055,0.507790731847609,0.37040449354855676,0.6649080345775927,0.251809,False,51.07895764905016,Intermediate
user_0312,0.4893983411346223,0.33308101936416734,0.20269048627399214,0.8042276741094816,0.304571,False,25.536223472227093,Intermediate
user_0313,0.40688988077073607,0.401858824871811,0.10498356195481524,1.5575037300518983,0.589845,False,34.22211885616939,Intermediate
user_0314,0.7460113897012983,0.2031012142636343,0.601215630488213,0.2520157684187246,0.095441,False,37.97873284272501,Intermediate
user_0315,0.33963528075641264,0.5226394467397553,0.26894570336439705,0.6600097826709926,0.249953,False,30.299167284047854,Intermediate
user_0316,0.49432162361616977,0.43089277337197635,0.5184689669203986,0.4108242323602983,0.155584,False,37.0164591623576,Intermediate
user_0317,0.3875298728899676,0.3879038395404001,0.32941911176752275,0.4563315249805795,0.172818,False,44.86083001431119,Intermediate
user_0318,0.6901769276895959,0.317171233378184,0.635652579523528,0.3443772187136579,0.13042,False,44.72038722258459,Intermediate
user_0319,0.57679479705163,0.4401779684748085,0.3537661447339416,0.7176841701004822,0.271795,False,52.20217817564323,Intermediate
user_0320,0.5129227134188318,0.46447531213225257,0.3778626248608698,0.6304935226199059,0.238775,False,50.03527351443276,Intermediate
user_0321,0.7188492700069868,0.23503949560791532,0.290740639589374,0.5811295251987723,0.220081,False,54.46380094170214,Intermediate
user_0322,0.45824173040308974,0.5501943537322518,0.25797227891734764,0.9773221129432076,0.370123,False,40.43367147247782,Intermediate
user_0323,0.5566168895236455,0.4114502984500079,0.5493067932497457,0.4169258201995211,0.157895,False,33.41852791521892,Intermediate
user_0324,0.40492244751115075,0.3500134098208888,0.4051815874117617,0.34978955354742663,0.132469,False,27.643532117703796,Intermediate
user_0325,0.5018458441727957,0.17733560751525487,0.16354265831040257,0.5441707905131188,0.206084,False,27.782897333620937,Intermediate
user_0326,0.5870337597303596,0.6193813775998529,0.6484445918821939,0.5607229720954597,0.212352,False,24.433263951564268,Intermediate
user_0327,0.4055941284371296,0.33736713005146113,0.4522623740773749,0.302554744589803,0.114581,False,45.16001106581871,Intermediate
user_0328,0.471547317270107,0.42553636998411765,0.27934777169005115,0.7183180035869848,0.272036,False,42.552722701183676,Intermediate
user_0329,0.5513176096874216,0.4042219884491929,0.20206691588387973,1.1028757452950477,0.417672,False,29.522591059835893,Intermediate
user_0330,0.08710643843558392,0.18137419584744158,0.4122685403297816,0.03832177010584144,0.014513,False,16.950612191668004,Basic
user_0331,0.2628014785067174,0.16643330808560822,0.7161495331370535,0.06107512106593985,0.02313,False,10.493440560831035,Basic
user_0332,0.2969572697505217,0.2892061632297915,0.7201597029213387,0.11925392698225337,0.045163,False,1.3113615558515481,Basic
user_0333,0.15754487610030873,0.2535883322191551,0.7422175384171034,0.05382726803405067,0.020385,False,1.1675675737219664,Basic
user_0334,0.6736499477813209,0.2049803459767886,0.6819153640616907,0.20249580320493943,0.076688,False,2.720552051540401,Basic
user_0335,0.14504354170505904,0.18738561542281457,0.7206451670825059,0.03771491791936968,0.014283,False,4.014003993196356,Basic
user_0336,0.18018124442461256,0.04332752365269017,0.43075311793918425,0.01812362303244141,0.006864,False,16.861309487137,Basic
user_0337,0.07544943943121765,0.09936763943792787,0.5372891695341893,0.013953813176049778,0.005284,False,14.79051920448906,Basic
user_0338,0.17251364870119576,0.09181415904753423,0.7865203018599136,0.020138317526281906,0.007627,False,3.832758641326899,Basic
user_0339,0.3357713777831815,0.20687379289575258,0.8350554221247666,0.08318286023590533,0.031502,False,4.721354692762496,Basic
